,sku,title,productCode,perso_product_type,assets,moreColors,size,massVolume,avgColor,departmentCode,familyCode,divisionCode,price,url,slug,hasStock,hasStockRetail,hasStockOrHasStockRetail,personalize,stock.ecom,stock.retail
0,H311295M 01,"Pleiade picture frame, small model",M418,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/311295M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,M,M40,05,560.0,/product/pleiade-picture-frame-small-model-H311295Mv01,pleiade-picture-frame-small-model,True,False,False,False,True,False
1,H960042M 01,Oria d'Hermes low armchair,M502,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/960042M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,brown,M,M50,05,5890.0,/product/oria-d-hermes-low-armchair-H960042Mv01,oria-d-hermes-low-armchair,True,False,False,False,True,False
2,H960040M 01,Equis d'Hermes table,M503,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/960040M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M50,05,8050.0,/product/equis-d-hermes-table-H960040Mv01,equis-d-hermes-table,True,False,False,False,True,False
3,H960039M 01,Equis d'Hermes chair,M502,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/960039M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M50,05,9470.0,/product/equis-d-hermes-chair-H960039Mv01,equis-d-hermes-chair,True,False,False,False,True,False
4,H910022M 01,Reeditions J.-M. Frank par Hermes inverted U nesting tables,M503,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/910022M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M50,05,21510.0,/product/reeditions-j-m-frank-par-hermes-inverted-u-nesting-tables-H910022Mv01,reeditions-j-m-frank-par-hermes-inverted-u-nesting-tables,True,False,False,False,True,False
5,H311890M 89,Mises et Relances change tray,M412,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/311890M+89_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,black,M,M40,05,315.0,/product/mises-et-relances-change-tray-H311890Mv89,mises-et-relances-change-tray,True,False,False,False,True,False
6,H311398M 03,"Passe-passe change tray, medium model",M412,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/311398M+03_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M40,05,220.0,/product/passe-passe-change-tray-medium-model-H311398Mv03,passe-passe-change-tray-medium-model,True,False,False,False,True,False
7,H311294M 01,"Pleiade horizontal picture frame, small model",M418,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/311294M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,M,M40,05,560.0,/product/pleiade-horizontal-picture-frame-small-model-H311294Mv01,pleiade-horizontal-picture-frame-small-model,True,False,False,False,True,False
8,H311276M 01,Pleiade pencil holder,M415,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/311276M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,M,M40,05,410.0,/product/pleiade-pencil-holder-H311276Mv01,pleiade-pencil-holder,True,False,False,False,True,False
9,H214027M 03,Quartz wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214027M+03_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,green,M,M30,05,215.0,/product/quartz-wallpaper-H214027Mv03,quartz-wallpaper,True,False,False,False,True,False
10,H214027M 02,Quartz wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214027M+02_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,grey,M,M30,05,215.0,/product/quartz-wallpaper-H214027Mv02,quartz-wallpaper,True,False,False,False,True,False
11,H214027M 01,Quartz wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214027M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,215.0,/product/quartz-wallpaper-H214027Mv01,quartz-wallpaper,True,False,False,False,True,False
12,H214018M 02,Circuit 24 wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214018M+02_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,green,M,M30,05,240.0,/product/circuit-24-wallpaper-H214018Mv02,circuit-24-wallpaper,True,False,False,False,True,False
13,H214018M 01,Circuit 24 wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214018M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,240.0,/product/circuit-24-wallpaper-H214018Mv01,circuit-24-wallpaper,True,False,False,False,True,False
14,H214016M 05,Feuillage wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214016M+05_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,grey,M,M30,05,235.0,/product/feuillage-wallpaper-H214016Mv05,feuillage-wallpaper,True,False,False,False,True,False
15,H214016M 03,Feuillage wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214016M+03_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,red,M,M30,05,235.0,/product/feuillage-wallpaper-H214016Mv03,feuillage-wallpaper,True,False,False,False,True,False
16,H214016M 01,Feuillage wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214016M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,235.0,/product/feuillage-wallpaper-H214016Mv01,feuillage-wallpaper,True,False,False,False,True,False
17,H214015M 05,Gribouill'H wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214015M+05_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,green,M,M30,05,210.0,/product/gribouill-h-wallpaper-H214015Mv05,gribouill-h-wallpaper,True,False,False,False,True,False
18,H214015M 01,Gribouill'H wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214015M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,grey,M,M30,05,210.0,/product/gribouill-h-wallpaper-H214015Mv01,gribouill-h-wallpaper,True,False,False,False,True,False
19,H214003M 02,OP'H wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214003M+02_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,195.0,/product/op-h-wallpaper-H214003Mv02,op-h-wallpaper,True,False,False,False,True,False
20,H214003M 01,OP'H wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214003M+01_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,pink,M,M30,05,195.0,/product/op-h-wallpaper-H214003Mv01,op-h-wallpaper,True,False,False,False,True,False
21,H214002M 08,Herringbone wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214002M+08_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,M,M30,05,190.0,/product/herringbone-wallpaper-H214002Mv08,herringbone-wallpaper,True,False,False,False,True,False
22,H214002M 07,Herringbone wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214002M+07_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,blue,M,M30,05,190.0,/product/herringbone-wallpaper-H214002Mv07,herringbone-wallpaper,True,False,False,False,True,False
23,H214002M 04,Herringbone wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214002M+04_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,,M,M30,05,190.0,/product/herringbone-wallpaper-H214002Mv04,herringbone-wallpaper,True,False,False,False,True,False
24,H214002M 02,Herringbone wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214002M+02_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,190.0,/product/herringbone-wallpaper-H214002Mv02,herringbone-wallpaper,True,False,False,False,True,False
25,H214001M 05,Fil d'argent wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214001M+05_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,orange,M,M30,05,200.0,/product/fil-d-argent-wallpaper-H214001Mv05,fil-d-argent-wallpaper,True,False,False,False,True,False
26,H214001M 02,Fil d'argent wallpaper,M302,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/214001M+02_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,beige / natural,M,M30,05,200.0,/product/fil-d-argent-wallpaper-H214001Mv02,fil-d-argent-wallpaper,True,False,False,False,True,False
27,P037050P,"H Deco oval platter, medium model",P128,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037050P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,370.0,/product/h-deco-oval-platter-medium-model-P037050P,h-deco-oval-platter-medium-model,True,False,False,False,True,False
28,P037022P,H Deco tart platter,P128,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037022P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,335.0,/product/h-deco-tart-platter-P037022P,h-deco-tart-platter,True,False,False,False,True,False
29,P037021P,H Deco creamer,P128,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037021P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,135.0,/product/h-deco-creamer-P037021P,h-deco-creamer,True,False,False,False,True,False
30,P037020P,H Deco sugar bowl,P128,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037020P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,140.0,/product/h-deco-sugar-bowl-P037020P,h-deco-sugar-bowl,True,False,False,False,True,False
31,P037017P,H Deco coffee cup and saucer,P128,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/037017P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,100.0,/product/h-deco-coffee-cup-and-saucer-P037017P,h-deco-coffee-cup-and-saucer,True,False,False,False,True,False
32,P036086P,Voyage en Ikat soy dish,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036086P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,130.0,/product/voyage-en-ikat-soy-dish-P036086P,voyage-en-ikat-soy-dish,True,False,False,False,True,False
33,P036085P,"Voyage en Ikat bowl, small model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036085P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,190.0,/product/voyage-en-ikat-bowl-small-model-P036085P,voyage-en-ikat-bowl-small-model,True,False,False,False,True,False
34,P036060P,"Voyage en Ikat oval platter, large model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036060P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1440.0,/product/voyage-en-ikat-oval-platter-large-model-P036060P,voyage-en-ikat-oval-platter-large-model,True,False,False,False,True,False
35,P036054P,"Voyage en Ikat vase, large model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036054P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,2010.0,/product/voyage-en-ikat-vase-large-model-P036054P,voyage-en-ikat-vase-large-model,True,False,False,False,True,False
0,P036052P,"Voyage en Ikat round deep platter, large model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036052P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1440.0,/product/voyage-en-ikat-round-deep-platter-large-model-P036052P,voyage-en-ikat-round-deep-platter-large-model,True,False,False,False,True,False
1,P036050P,"Voyage en Ikat oval platter, medium model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036050P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,840.0,/product/voyage-en-ikat-oval-platter-medium-model-P036050P,voyage-en-ikat-oval-platter-medium-model,True,False,False,False,True,False
2,P036037P,Voyage en Ikat tall cup and saucer,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036037P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,315.0,/product/voyage-en-ikat-tall-cup-and-saucer-P036037P,voyage-en-ikat-tall-cup-and-saucer,True,False,False,False,True,False
3,P036036P,"Voyage en Ikat salad bowl, small model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036036P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,660.0,/product/voyage-en-ikat-salad-bowl-small-model-P036036P,voyage-en-ikat-salad-bowl-small-model,True,False,False,False,True,False
4,P036031P,Voyage en Ikat mug,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036031P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,275.0,/product/voyage-en-ikat-mug-P036031P,voyage-en-ikat-mug,True,False,False,False,True,False
5,P036029P,Voyage en Ikat soup tureen,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036029P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,2740.0,/product/voyage-en-ikat-soup-tureen-P036029P,voyage-en-ikat-soup-tureen,True,False,False,False,True,False
6,P036028P,"Voyage en Ikat salad bowl, large model",P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036028P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1010.0,/product/voyage-en-ikat-salad-bowl-large-model-P036028P,voyage-en-ikat-salad-bowl-large-model,True,False,False,False,True,False
7,P036022P,Voyage en Ikat tart platter,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036022P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,560.0,/product/voyage-en-ikat-tart-platter-P036022P,voyage-en-ikat-tart-platter,True,False,False,False,True,False
8,P036018P,Voyage en Ikat teapot,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036018P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1030.0,/product/voyage-en-ikat-teapot-P036018P,voyage-en-ikat-teapot,True,False,False,False,True,False
9,P036017P,Voyage en Ikat coffee cup and saucer,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036017P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,240.0,/product/voyage-en-ikat-coffee-cup-and-saucer-P036017P,voyage-en-ikat-coffee-cup-and-saucer,True,False,False,False,True,False
10,P036016P,Voyage en Ikat tea cup and saucer,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036016P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,260.0,/product/voyage-en-ikat-tea-cup-and-saucer-P036016P,voyage-en-ikat-tea-cup-and-saucer,True,False,False,False,True,False
11,P036013P,Voyage en Ikat cereal bowl,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036013P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,170.0,/product/voyage-en-ikat-cereal-bowl-P036013P,voyage-en-ikat-cereal-bowl,True,False,False,False,True,False
12,P036007P,Voyage en Ikat dessert plate,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036007P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,195.0,/product/voyage-en-ikat-dessert-plate-P036007P,voyage-en-ikat-dessert-plate,True,False,False,False,True,False
13,P036001P,Voyage en Ikat dinner plate,P129,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/036001P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,220.0,/product/voyage-en-ikat-dinner-plate-P036001P,voyage-en-ikat-dinner-plate,True,False,False,False,True,False
14,P035086P,Mosaique au 24 platinum soy dish,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035086P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,80.0,/product/mosaique-au-24-platinum-soy-dish-P035086P,mosaique-au-24-platinum-soy-dish,True,False,False,False,True,False
15,P035083P,Mosaique au 24 platinum soup bowl,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035083P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,105.0,/product/mosaique-au-24-platinum-soup-bowl-P035083P,mosaique-au-24-platinum-soup-bowl,True,False,False,False,True,False
16,P035082P,Mosaique au 24 platinum tea cup with lid and saucer,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035082P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,205.0,/product/mosaique-au-24-platinum-tea-cup-with-lid-and-saucer-P035082P,mosaique-au-24-platinum-tea-cup-with-lid-and-saucer,True,False,False,False,True,False
17,P035069P,Mosaique au 24 platinum punch bowl,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035069P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1280.0,/product/mosaique-au-24-platinum-punch-bowl-P035069P,mosaique-au-24-platinum-punch-bowl,True,False,False,False,True,False
18,P035063P,Mosaique au 24 platinum presentation plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035063P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,260.0,/product/mosaique-au-24-platinum-presentation-plate-P035063P,mosaique-au-24-platinum-presentation-plate,True,False,False,False,True,False
19,P035050P,"Mosaique au 24 platinum oval platter, large model",P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035050P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,345.0,/product/mosaique-au-24-platinum-oval-platter-large-model-P035050P,mosaique-au-24-platinum-oval-platter-large-model,True,False,False,False,True,False
20,P035044P,Mosaique au 24 platinum square plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035044P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,155.0,/product/mosaique-au-24-platinum-square-plate-P035044P,mosaique-au-24-platinum-square-plate,True,False,False,False,True,False
21,P035042P,Mosaique au 24 platinum square plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035042P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,105.0,/product/mosaique-au-24-platinum-square-plate-P035042P,mosaique-au-24-platinum-square-plate,True,False,False,False,True,False
22,P035041P,Mosaique au 24 platinum square plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035041P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,90.0,/product/mosaique-au-24-platinum-square-plate-P035041P,mosaique-au-24-platinum-square-plate,True,False,False,False,True,False
23,P035029P,Mosaique au 24 platinum soup tureen,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035029P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1610.0,/product/mosaique-au-24-platinum-soup-tureen-P035029P,mosaique-au-24-platinum-soup-tureen,True,False,False,False,True,False
24,P035027P,"Mosaique au 24 platinum oval platter, small model",P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035027P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,255.0,/product/mosaique-au-24-platinum-oval-platter-small-model-P035027P,mosaique-au-24-platinum-oval-platter-small-model,True,False,False,False,True,False
25,P035026P,Mosaique au 24 platinum round deep platter,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035026P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,350.0,/product/mosaique-au-24-platinum-round-deep-platter-P035026P,mosaique-au-24-platinum-round-deep-platter,True,False,False,False,True,False
26,P035022P,Mosaique au 24 platinum tart platter,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035022P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,345.0,/product/mosaique-au-24-platinum-tart-platter-P035022P,mosaique-au-24-platinum-tart-platter,True,False,False,False,True,False
27,P035018P,Mosaique au 24 platinum teapot,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035018P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,510.0,/product/mosaique-au-24-platinum-teapot-P035018P,mosaique-au-24-platinum-teapot,True,False,False,False,True,False
28,P035015P,Mosaique au 24 platinum breakfast cup and saucer,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035015P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,215.0,/product/mosaique-au-24-platinum-breakfast-cup-and-saucer-P035015P,mosaique-au-24-platinum-breakfast-cup-and-saucer,True,False,False,False,True,False
29,P035013P,Mosaique au 24 platinum soup plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035013P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,160.0,/product/mosaique-au-24-platinum-soup-plate-P035013P,mosaique-au-24-platinum-soup-plate,True,False,False,False,True,False
30,P035012P,Mosaique au 24 platinum bread and butter plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035012P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,95.0,/product/mosaique-au-24-platinum-bread-and-butter-plate-P035012P,mosaique-au-24-platinum-bread-and-butter-plate,True,False,False,False,True,False
31,P035007P,Mosaique au 24 platinum dessert plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035007P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,125.0,/product/mosaique-au-24-platinum-dessert-plate-P035007P,mosaique-au-24-platinum-dessert-plate,True,False,False,False,True,False
32,P035001P,Mosaique au 24 platinum dinner plate,P127,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/035001P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,170.0,/product/mosaique-au-24-platinum-dinner-plate-P035001P,mosaique-au-24-platinum-dinner-plate,True,False,False,False,True,False
33,P030113P,Bleus d'Ailleurs soup plate,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030113P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,120.0,/product/bleus-d-ailleurs-soup-plate-P030113P,bleus-d-ailleurs-soup-plate,True,False,False,False,True,False
34,P030093P,"Bleus d'Ailleurs bowl, medium model",P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030093P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,120.0,/product/bleus-d-ailleurs-bowl-medium-model-P030093P,bleus-d-ailleurs-bowl-medium-model,True,False,False,False,True,False
35,P030060P,"Bleus d'Ailleurs oval platter, large model",P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030060P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,345.0,/product/bleus-d-ailleurs-oval-platter-large-model-P030060P,bleus-d-ailleurs-oval-platter-large-model,True,False,False,False,True,False
0,P030051P,"Bleus d'Ailleurs round platter, large model",P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030051P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,1110.0,/product/bleus-d-ailleurs-round-platter-large-model-P030051P,bleus-d-ailleurs-round-platter-large-model,True,False,False,False,True,False
1,P030031P,Bleus d'Ailleurs sauce boat,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030031P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,155.0,/product/bleus-d-ailleurs-sauce-boat-P030031P,bleus-d-ailleurs-sauce-boat,True,False,False,False,True,False
2,P030029P,Bleus d'Ailleurs soup tureen,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030029P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,920.0,/product/bleus-d-ailleurs-soup-tureen-P030029P,bleus-d-ailleurs-soup-tureen,True,False,False,False,True,False
3,P030026P,Bleus d'Ailleurs round deep platter,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030026P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,355.0,/product/bleus-d-ailleurs-round-deep-platter-P030026P,bleus-d-ailleurs-round-deep-platter,True,False,False,False,True,False
4,P030022P,Bleus d'Ailleurs tart platter,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030022P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,295.0,/product/bleus-d-ailleurs-tart-platter-P030022P,bleus-d-ailleurs-tart-platter,True,False,False,False,True,False
5,P030021P,Bleus d'Ailleurs creamer,P123,,"[{'url': '//assets.hermes.com/is/image/hermesproduct/030021P_set?a=a&size=3000,3000&extend=300,300,300,300&align=0,1'}]",False,SANS_TAILLE,,colorless,P,P10,05,205.0,/product/bleus-d-ailleurs-creamer-P030021P,bleus-d-ailleurs-creamer,True,False,False,False,True,False
